"features","nn_type","arch","look_back","act_fun","batch_size","epochs","units","dropout","optimizer","mae","rmse","r2"
"x1","FF","multi",0,"tanh",8,100,30,0.2,"adam",0.333239041268163,0.400015702861134,-0.506157153335564
"x1","FF","deep",0,"tanh",8,100,30,0.2,"adam",0.360107916949995,0.428282336556728,-0.726539565774948
"x1","LSTM","single",3,"sigmoid&tanh",16,150,30,0.2,"adam",0.353730795132911,0.415529834959314,-0.675821267499463
"x1","LSTM","multi",3,"sigmoid&tanh",16,150,30,0.2,"adam",0.364019169527917,0.42602771541154,-0.76156625043648
"x1","LSTM","deep",3,"sigmoid&tanh",16,150,30,0.2,"adam",0.36316449990622,0.425137205531377,-0.754209674305525
"x1","LSTM","single",2,"sigmoid&tanh",32,200,80,0.1,"adam",0.346296994892658,0.410139792409679,-0.621202091822689
"x1","LSTM","multi",2,"sigmoid&tanh",32,200,80,0.1,"adam",0.351423458083776,0.415827923226566,-0.666482047101608
"x1","LSTM","deep",2,"sigmoid&tanh",32,200,80,0.1,"adam",0.352650527422227,0.4173031571065,-0.678327387757931
"x1","FF","single",0,"relu",16,200,80,0.1,"adam",0.342357819324939,0.405602023315644,-0.548518627695073
"x1","FF","multi",0,"relu",16,200,80,0.1,"adam",0.334534703807553,0.397424212660735,-0.486705176233259
"x1","FF","deep",0,"relu",16,200,80,0.1,"adam",0.348158183382782,0.412903696839004,-0.604773525222269
"x1","FF","single",0,"relu",32,100,30,0.2,"adam",0.338861350276,0.402092643742227,-0.521838139758365
"x1","FF","multi",0,"relu",32,100,30,0.2,"adam",0.340713052862282,0.403340700450537,-0.531300078509361
"x1","FF","deep",0,"relu",32,100,30,0.2,"adam",0.342082931228717,0.405061497238107,-0.544394106971008
"x1","FF","single",0,"tanh",8,150,80,0.1,"adam",0.363071557490833,0.430346934097059,-0.743225760351284
"x1","FF","multi",0,"tanh",8,150,80,0.1,"adam",0.337583939932245,0.40357005711707,-0.533042098288904
"x1","FF","deep",0,"tanh",8,150,80,0.1,"adam",0.335590703551926,0.403476192741579,-0.532329055770753
"x1","FF","single",0,"relu",16,100,30,0.2,"adam",0.347954688686215,0.41112209303267,-0.590954794802987
"x1","FF","multi",0,"relu",16,100,30,0.2,"adam",0.331882144447995,0.3943746096677,-0.463976488334185
"x1","FF","deep",0,"relu",16,100,30,0.2,"adam",0.334941990897949,0.397989202845863,-0.490935270283771
"x1","LSTM","single",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.369763521667097,0.434442623534663,-0.766436337281799
"x1","LSTM","multi",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.357905936616932,0.422215848406813,-0.668407743285456
"x1","LSTM","deep",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.36749227184841,0.431761907897116,-0.74470410522698
"x1","LSTM","single",4,"sigmoid&tanh",16,100,30,0.2,"adam",0.374504270812711,0.43886086171524,-0.802547997247948
"x1","LSTM","multi",4,"sigmoid&tanh",16,100,30,0.2,"adam",0.355029344882558,0.418633650849555,-0.640217362776962
"x1","LSTM","deep",4,"sigmoid&tanh",16,100,30,0.2,"adam",0.360449970092367,0.424287267693828,-0.684818541725857
"x1","FF","single",0,"relu",32,200,80,0.1,"adam",0.367698121520437,0.433743668630847,-0.770852974695101
"x1","FF","multi",0,"relu",32,200,80,0.1,"adam",0.337150865326904,0.400191772027438,-0.507483332254914
"x1","FF","deep",0,"relu",32,200,80,0.1,"adam",0.341095982211911,0.405701122026118,-0.549275403731283
"x1","LSTM","single",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.357611186579973,0.421464750814819,-0.662477021291065
"x1","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.373402283018096,0.437875213893804,-0.794460320625762
"x1","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.359378799125939,0.423204482587587,-0.676230168934146
"x1","LSTM","single",2,"sigmoid&tanh",32,150,80,0.1,"adam",0.345731271384926,0.409658883300958,-0.617402442152299
"x1","LSTM","multi",2,"sigmoid&tanh",32,150,80,0.1,"adam",0.350832973053723,0.415085077663059,-0.660533273661364
"x1","LSTM","deep",2,"sigmoid&tanh",32,150,80,0.1,"adam",0.35153961947884,0.416004959271723,-0.667901337040847
"x1","FF","single",0,"tanh",8,100,30,0.2,"adam",0.370246308529186,0.437404914524694,-0.80087481708856
"x1","FF","multi",0,"tanh",8,100,30,0.2,"adam",0.344150599215759,0.412384721482221,-0.600742006369221
"x1","FF","deep",0,"tanh",8,100,30,0.2,"adam",0.325182795741243,0.38871577857874,-0.422265081998849
"x1","LSTM","single",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.367859942135454,0.430470939215116,-0.798502104773843
"x1","LSTM","multi",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.360223616011735,0.422024638387972,-0.728617428974322
"x1","LSTM","deep",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.360435426502231,0.422229569989356,-0.730296640639573
"x1","FF","single",0,"relu",16,150,80,0.1,"adam",0.315891759673306,0.381541083776157,-0.370246894416474
"x1","FF","multi",0,"relu",16,150,80,0.1,"adam",0.354252855851584,0.419127635754471,-0.653517530409973
"x1","FF","deep",0,"relu",16,150,80,0.1,"adam",0.343194780839566,0.407507680936523,-0.563103755153101
"x1","FF","single",0,"relu",16,200,80,0.1,"adam",0.357072349885437,0.422808456629519,-0.682687771538867
"x1","FF","multi",0,"relu",16,200,80,0.1,"adam",0.363640834607862,0.430659733374389,-0.745760821643262
"x1","FF","deep",0,"relu",16,200,80,0.1,"adam",0.353114302766157,0.417736429418809,-0.642558738637932
"x1","FF","single",0,"relu",8,200,80,0.1,"adam",0.374078115090785,0.44015092520792,-0.823557435752427
"x1","FF","multi",0,"relu",8,200,80,0.1,"adam",0.332782135685864,0.396903295993761,-0.48281038606893
"x1","FF","deep",0,"relu",8,200,80,0.1,"adam",0.371475641475427,0.438058536682033,-0.806260998719049
"x1","LSTM","single",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.328793582718331,0.394136600873783,-0.497155377401188
"x1","LSTM","multi",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.352505812267417,0.417355893761763,-0.678751611558018
"x1","LSTM","deep",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.349332892847158,0.413777603200022,-0.650088737874888
"x1","FF","single",0,"tanh",8,150,30,0.2,"adam",0.339072109106266,0.403847754365548,-0.535152601954162
"x1","FF","multi",0,"tanh",8,150,30,0.2,"adam",0.344630251296444,0.412710157474782,-0.603269474472163
"x1","FF","deep",0,"tanh",8,150,30,0.2,"adam",0.33238673660217,0.399360179191938,-0.501224783569363
"x1","LSTM","single",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.34467546078261,0.407247790631778,-0.609684449158233
"x1","LSTM","multi",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.35878343031609,0.420776348095834,-0.718406531795285
"x1","LSTM","deep",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.362484949282768,0.424440940746621,-0.748468495969025
"x1","FF","single",0,"relu",32,100,80,0.1,"adam",0.348844315731856,0.412600326315268,-0.602416258181483
"x1","FF","multi",0,"relu",32,100,80,0.1,"adam",0.339435852566692,0.403203929199282,-0.530261738873527
"x1","FF","deep",0,"relu",32,100,80,0.1,"adam",0.38497747451321,0.453075990519153,-0.932227708229181
"x1","FF","single",0,"tanh",8,100,50,0.2,"adam",0.34361269160418,0.407545783039585,-0.563396070255306
"x1","FF","multi",0,"tanh",8,100,50,0.2,"adam",0.344661082202527,0.414465059449242,-0.616933119948288
"x1","FF","deep",0,"tanh",8,100,50,0.2,"adam",0.314178359519901,0.382070652939106,-0.374053268707037
"x1","LSTM","single",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.34699240652095,0.410790369349682,-0.579332750399952
"x1","LSTM","multi",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.365327853576596,0.429526195749725,-0.726682334105404
"x1","LSTM","deep",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.362993397823062,0.427089777693028,-0.707149236841835
"x1","FF","single",0,"tanh",32,150,50,0.2,"adam",0.382547623679099,0.450935606502326,-0.914014690534747
"x1","FF","multi",0,"tanh",32,150,50,0.2,"adam",0.324775889359994,0.390097517840709,-0.432394294075984
"x1","FF","deep",0,"tanh",32,150,50,0.2,"adam",0.352588194576982,0.418571979190943,-0.649136149890399
"x1","FF","single",0,"tanh",16,150,50,0.2,"adam",0.320019797741608,0.386253317068354,-0.404302447070692
"x1","FF","multi",0,"tanh",16,150,50,0.2,"adam",0.337013322525616,0.401782229904876,-0.519489341396225
"x1","FF","deep",0,"tanh",16,150,50,0.2,"adam",0.330787767686529,0.395726743296557,-0.474032334668651
"x1","LSTM","single",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.370458607948528,0.435281230959163,-0.773262446293881
"x1","LSTM","multi",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.364834488379941,0.42908646730464,-0.723148753650753
"x1","LSTM","deep",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.362595529431291,0.426547819375809,-0.702819389796433
"x1","FF","single",0,"relu",16,200,30,0.2,"adam",0.345410940027133,0.408170890258914,-0.568195725709509
"x1","FF","multi",0,"relu",16,200,30,0.2,"adam",0.338968162028388,0.401669430360168,-0.518636274070874
"x1","FF","deep",0,"relu",16,200,30,0.2,"adam",0.344353767670029,0.408901107269314,-0.573811743576542
"x1","LSTM","single",4,"sigmoid&tanh",32,150,50,0.2,"adam",0.361289144513011,0.425260734050965,-0.692558560325443
"x1","LSTM","multi",4,"sigmoid&tanh",32,150,50,0.2,"adam",0.366006935061558,0.430232596525489,-0.732366423872151
"x1","LSTM","deep",4,"sigmoid&tanh",32,150,50,0.2,"adam",0.356532742725266,0.420222461512091,-0.652690989793928
"x1","LSTM","single",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.374519532902278,0.440533984628541,-0.870390015844732
"x1","LSTM","multi",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.346687980461677,0.410803566748873,-0.626453877494889
"x1","LSTM","deep",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.351372088384459,0.415968187526787,-0.667606489921615
"x1","LSTM","single",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.383453209440179,0.445616257670099,-0.927282281811529
"x1","LSTM","multi",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.350784120343643,0.412534184259741,-0.651745598656716
"x1","LSTM","deep",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.357766438581412,0.419593925771965,-0.708762323603308
"x1","LSTM","single",4,"sigmoid&tanh",32,200,50,0.2,"adam",0.353308417719388,0.417137905839045,-0.628517566910003
"x1","LSTM","multi",4,"sigmoid&tanh",32,200,50,0.2,"adam",0.365286960814249,0.429560453674098,-0.726957776731872
"x1","LSTM","deep",4,"sigmoid&tanh",32,200,50,0.2,"adam",0.358693380465473,0.422443419313764,-0.670206744375725
"x1","FF","single",0,"tanh",8,100,80,0.2,"adam",0.375274399838157,0.443337138373812,-0.850054131727159
"x1","FF","multi",0,"tanh",8,100,80,0.2,"adam",0.351529327593081,0.418110623873414,-0.645502756030273
"x1","FF","deep",0,"tanh",8,100,80,0.2,"adam",0.358867715655573,0.426054199672687,-0.708621667939676
"x1","FF","single",0,"tanh",16,150,50,0.2,"adam",0.359332049621947,0.426943640030264,-0.715763028669269
"x1","FF","multi",0,"tanh",16,150,50,0.2,"adam",0.338171001569637,0.402982394987269,-0.528580643163325
"x1","FF","deep",0,"tanh",16,150,50,0.2,"adam",0.330268327316849,0.397528256771094,-0.487483705372611
"x1","FF","single",0,"relu",8,100,80,0.2,"adam",0.364358364464151,0.431209597123677,-0.750221621356368
"x1","FF","multi",0,"relu",8,100,80,0.2,"adam",0.345765525521048,0.409364185435117,-0.577378427658698
"x1","FF","deep",0,"relu",8,100,80,0.2,"adam",0.333816007803463,0.396599975016682,-0.480544868804312
"x1","FF","single",0,"tanh",32,100,80,0.2,"adam",0.32289541053209,0.389096439451955,-0.425052032201716
"x1","FF","multi",0,"tanh",32,100,80,0.2,"adam",0.326456280257666,0.390873129845674,-0.438095876965054
"x1","FF","deep",0,"tanh",32,100,80,0.2,"adam",0.317226180528773,0.384560207602716,-0.392018142591325
"x1","LSTM","single",2,"sigmoid&tanh",8,100,80,0.2,"adam",0.35016872653777,0.415295260771798,-0.662215359713388
"x1","LSTM","multi",2,"sigmoid&tanh",8,100,80,0.2,"adam",0.355801751217449,0.420434287167824,-0.703607696651559
"x1","LSTM","deep",2,"sigmoid&tanh",8,100,80,0.2,"adam",0.35867596398937,0.42395083124139,-0.732225083637677
"x1","FF","single",0,"tanh",16,100,80,0.2,"adam",0.358100663388826,0.425877299370239,-0.707203102222654
"x1","FF","multi",0,"tanh",16,100,80,0.2,"adam",0.350502644168171,0.418855253094146,-0.651369052877797
"x1","FF","deep",0,"tanh",16,100,80,0.2,"adam",0.351747449393653,0.418285207720422,-0.646877216099511
"x1","LSTM","single",4,"sigmoid&tanh",32,150,30,0.2,"adam",0.391963480385051,0.455675935737904,-0.943324485876079
"x1","LSTM","multi",4,"sigmoid&tanh",32,150,30,0.2,"adam",0.373434803190497,0.437595194403418,-0.792165953736176
"x1","LSTM","deep",4,"sigmoid&tanh",32,150,30,0.2,"adam",0.362201620942512,0.42617941994219,-0.699879288966383
"x1","FF","single",0,"tanh",32,100,50,0.2,"adam",0.330160668119126,0.396513778771695,-0.479901381420512
"x1","FF","multi",0,"tanh",32,100,50,0.2,"adam",0.360306637097207,0.430845105890519,-0.747264030322361
"x1","FF","deep",0,"tanh",32,100,50,0.2,"adam",0.32410641685062,0.390444710665719,-0.434945134871709
"x1","FF","single",0,"relu",8,200,30,0.2,"adam",0.373008732667871,0.439131848253205,-0.815123083133693
"x1","FF","multi",0,"relu",8,200,30,0.2,"adam",0.33060857200308,0.393583771226792,-0.45811095835507
"x1","FF","deep",0,"relu",8,200,30,0.2,"adam",0.363499868893432,0.430079856268276,-0.741062703323087
"x1","LSTM","single",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.358426756886516,0.424454613822494,-0.736344350566806
"x1","LSTM","multi",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.354017087985805,0.418420569404242,-0.687327533035205
"x1","LSTM","deep",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.346164563005335,0.410250319066945,-0.622075989919308
"x1","FF","single",0,"relu",32,200,30,0.2,"adam",0.31965779426131,0.382164445918918,-0.374727973074896
"x1","FF","multi",0,"relu",32,200,30,0.2,"adam",0.353894271856132,0.418522852006079,-0.648749059181601
"x1","FF","deep",0,"relu",32,200,30,0.2,"adam",0.341666056773894,0.404548113380194,-0.540481789648182
"x1","LSTM","single",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.362581159951077,0.428955102975743,-0.773360449190142
"x1","LSTM","multi",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.350456794603106,0.414856711632918,-0.658706635712596
"x1","LSTM","deep",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.349795460072989,0.414154472870077,-0.653095916576849
"x1","LSTM","single",4,"sigmoid&tanh",8,100,50,0.2,"adam",0.381932079026219,0.446968976376015,-0.869768742210438
"x1","LSTM","multi",4,"sigmoid&tanh",8,100,50,0.2,"adam",0.370076667062179,0.434536344351773,-0.767198553993053
"x1","LSTM","deep",4,"sigmoid&tanh",8,100,50,0.2,"adam",0.355630118752805,0.419243184746105,-0.644997178796985
"x1","LSTM","single",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.351021037648001,0.412812195864353,-0.653972610106626
"x1","LSTM","multi",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.360184085835341,0.421996663950379,-0.728388269378964
"x1","LSTM","deep",3,"sigmoid&tanh",32,100,50,0.2,"adam",0.359878299865338,0.42168718493488,-0.725854108299766
"x1","FF","single",0,"relu",16,100,80,0.2,"adam",0.317334232868799,0.382963715614904,-0.38048427735284
"x1","FF","multi",0,"relu",16,100,80,0.2,"adam",0.328336325380289,0.392560916688019,-0.450542061808066
"x1","FF","deep",0,"relu",16,100,80,0.2,"adam",0.343138662756069,0.407129835395809,-0.560206445480924
"x1","LSTM","single",2,"sigmoid&tanh",8,150,50,0.2,"adam",0.341705608123259,0.405631401287875,-0.585756413460358
"x1","LSTM","multi",2,"sigmoid&tanh",8,150,50,0.2,"adam",0.347631264009,0.412011858094352,-0.636035684745887
"x1","LSTM","deep",2,"sigmoid&tanh",8,150,50,0.2,"adam",0.355174029723918,0.420169618154003,-0.701463484053112
"x1","LSTM","single",3,"sigmoid&tanh",32,200,30,0.2,"adam",0.369222847473004,0.43188131727427,-0.810306494023558
"x1","LSTM","multi",3,"sigmoid&tanh",32,200,30,0.2,"adam",0.3657138470635,0.428158256399625,-0.779229296566783
"x1","LSTM","deep",3,"sigmoid&tanh",32,200,30,0.2,"adam",0.354774155578266,0.41649950894142,-0.683651734448478
"x1","FF","single",0,"tanh",8,150,80,0.2,"adam",0.370000506207404,0.437526628974486,-0.801877197157999
"x1","FF","multi",0,"tanh",8,150,80,0.2,"adam",0.337901264397386,0.405082286406008,-0.54455263841637
"x1","FF","deep",0,"tanh",8,150,80,0.2,"adam",0.354682466107689,0.423058037255088,-0.684674913524902
"x1","LSTM","single",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.393512362529053,0.457990486817229,-0.96311638956859
"x1","LSTM","multi",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.352491674220863,0.416223759876003,-0.621387687253178
"x1","LSTM","deep",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.364852141599343,0.428876581759434,-0.721463426379488
"x1","FF","single",0,"relu",8,100,50,0.2,"adam",0.347840995976311,0.411326361264337,-0.592536136513959
"x1","FF","multi",0,"relu",8,100,50,0.2,"adam",0.369163780581263,0.435501833694906,-0.785238254270851
"x1","FF","deep",0,"relu",8,100,50,0.2,"adam",0.370363476173388,0.436811629810862,-0.79599281019462
"x1","LSTM","single",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.367730563660181,0.432473751581811,-0.750461817429143
"x1","LSTM","multi",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.359881736764964,0.42382566574577,-0.681154550257631
"x1","LSTM","deep",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.361244583244178,0.425195766533081,-0.692041452018553
"x1","LSTM","single",3,"sigmoid&tanh",16,100,80,0.2,"adam",0.359559266504332,0.421367433328475,-0.723237783116604
"x1","LSTM","multi",3,"sigmoid&tanh",16,100,80,0.2,"adam",0.356432947480254,0.418193893174357,-0.697378308481405
"x1","LSTM","deep",3,"sigmoid&tanh",16,100,80,0.2,"adam",0.366637659694328,0.428785249733741,-0.784444105374716
"x1","LSTM","single",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.342225316484787,0.404739943219116,-0.589920494351597
"x1","LSTM","multi",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.354363641600022,0.416056208504067,-0.68006965889293
"x1","LSTM","deep",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.361025845256549,0.42289686621956,-0.735770121868448
"x1","FF","single",0,"relu",16,100,80,0.2,"adam",0.355934428888642,0.420460624613134,-0.664051912957704
"x1","FF","multi",0,"relu",16,100,80,0.2,"adam",0.335848686176,0.398748952378699,-0.496633005538558
"x1","FF","deep",0,"relu",16,100,80,0.2,"adam",0.338972948770308,0.403054394463628,-0.529126904434298
"x1","LSTM","single",3,"sigmoid&tanh",32,150,30,0.2,"adam",0.404828345332245,0.465191083239229,-1.10032275646111
"x1","LSTM","multi",3,"sigmoid&tanh",32,150,30,0.2,"adam",0.362668761987533,0.42487591924448,-0.752054087465921
"x1","LSTM","deep",3,"sigmoid&tanh",32,150,30,0.2,"adam",0.362256921435138,0.424215343836525,-0.746610313949605
"x1","FF","single",0,"tanh",16,200,30,0.2,"adam",0.335758586258275,0.402339836379055,-0.523709861720344
"x1","FF","multi",0,"tanh",16,200,30,0.2,"adam",0.350933602420572,0.417245043910065,-0.638696710864944
"x1","FF","deep",0,"tanh",16,200,30,0.2,"adam",0.308568068719331,0.375531522615301,-0.327421980361925
"x1","LSTM","single",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.347894295447018,0.412008707132801,-0.636010660874735
"x1","LSTM","multi",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.35419175405053,0.418683348752874,-0.689447572509455
"x1","LSTM","deep",2,"sigmoid&tanh",8,150,80,0.2,"adam",0.353395416446872,0.418037978663649,-0.684243264241717
"x1","FF","single",0,"relu",32,100,80,0.2,"adam",0.346917488270087,0.410569015698129,-0.586677091517831
"x1","FF","multi",0,"relu",32,100,80,0.2,"adam",0.349302006170733,0.413786135632082,-0.61164015127049
"x1","FF","deep",0,"relu",32,100,80,0.2,"adam",0.344500346636358,0.407870754605548,-0.565890326607162
"x1","FF","single",0,"relu",8,150,50,0.2,"adam",0.359085750330917,0.424063607875417,-0.692693070664433
"x1","FF","multi",0,"relu",8,150,50,0.2,"adam",0.34540109283535,0.408461281435347,-0.57042788976187
"x1","FF","deep",0,"relu",8,150,50,0.2,"adam",0.359979277025965,0.425861387925437,-0.707075537027135
